generated_utc,system,profile,paper_portfolio,classification,event_key,experiment_group_id,trade_id,asset,side,timeframe_minutes,opened_at,closed_at,entry_regime,entry_volatility_state,score,confidence,close_reason,net_pnl,normalized_result,metric_unit
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,8153c951ad51557f395c|ONDO|LONG|60,8153c951ad51557f395c,SHADOW_1H_BALANCED|ONDO|60|2026-07-16T14:00:00+00:00|LONG,ONDO,LONG,60,2026-07-16T15:09:34+00:00,2026-07-16T21:00:00+00:00,TRANSITION,NORMAL,6.75,BUONA,STOP,-10.425362109434507,-1.0425362109434508,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,d44ae15eca69c42da6c3|HYPE|SHORT|60,d44ae15eca69c42da6c3,SHADOW_1H_BALANCED|HYPE|60|2026-07-17T05:00:00+00:00|SHORT,HYPE,SHORT,60,2026-07-17T06:30:10+00:00,2026-07-17T09:00:00+00:00,RANGE,NORMAL,-7.3458,BUONA,STOP,-10.605988759666014,-1.0605988759666014,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,7540aa67bc230435d426|DOGE|SHORT|60,7540aa67bc230435d426,SHADOW_1H_BALANCED|DOGE|60|2026-07-16T08:00:00+00:00|SHORT,DOGE,SHORT,60,2026-07-16T09:22:54+00:00,2026-07-17T13:00:00+00:00,TRANSITION,NORMAL,-5.2739,MEDIA,TARGET,18.888888888888847,1.8888888888888846,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,15af08d549ce3a8b3c9c|SOL|SHORT|60,15af08d549ce3a8b3c9c,SHADOW_1H_BALANCED|SOL|60|2026-07-16T10:00:00+00:00|SHORT,SOL,SHORT,60,2026-07-16T11:18:06+00:00,2026-07-17T13:00:00+00:00,TRANSITION,NORMAL,-7.2655,BUONA,TARGET,18.888888888888847,1.8888888888888846,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,431d43928b029c2374e7|AKE|LONG|60,431d43928b029c2374e7,SHADOW_1H_BALANCED|AKE|60|2026-07-17T07:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T08:37:40+00:00,2026-07-17T14:00:00+00:00,RANGE,NORMAL,6.25,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,36738bb712f610937931|LAB|SHORT|60,36738bb712f610937931,SHADOW_1H_BALANCED|LAB|60|2026-07-17T07:00:00+00:00|SHORT,LAB,SHORT,60,2026-07-17T08:37:40+00:00,2026-07-17T13:00:00+00:00,RANGE,NORMAL,-7.5,ALTA,STOP,-10.134862528303213,-1.0134862528303212,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,67950173166badff4f08|ADA|SHORT|60,67950173166badff4f08,SHADOW_1H_BALANCED|ADA|60|2026-07-16T18:00:00+00:00|SHORT,ADA,SHORT,60,2026-07-16T19:24:41+00:00,2026-07-17T16:00:00+00:00,TRANSITION,NORMAL,-5.0181,MEDIA,STOP,-10.946079947303373,-1.0946079947303373,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,7523d5d104d5fd3acd49|SOL|SHORT|60,7523d5d104d5fd3acd49,SHADOW_1H_BALANCED|SOL|60|2026-07-17T14:00:00+00:00|SHORT,SOL,SHORT,60,2026-07-17T15:20:34+00:00,2026-07-17T16:00:00+00:00,RANGE,NORMAL,-7.5051,ALTA,STOP,-11.11111111111109,-1.111111111111109,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,d55301341f7eb4451ec4|ETH|SHORT|60,d55301341f7eb4451ec4,SHADOW_1H_BALANCED|ETH|60|2026-07-17T14:00:00+00:00|SHORT,ETH,SHORT,60,2026-07-17T15:20:34+00:00,2026-07-17T16:00:00+00:00,RANGE,NORMAL,-5.0054,MEDIA,STOP,-11.11111111111109,-1.111111111111109,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,7d0868092c47cfc37e45|BTC|SHORT|60,7d0868092c47cfc37e45,SHADOW_1H_BALANCED|BTC|60|2026-07-17T05:00:00+00:00|SHORT,BTC,SHORT,60,2026-07-17T06:30:10+00:00,2026-07-17T17:00:00+00:00,RANGE,NORMAL,-5.0833,MEDIA,STOP,-11.11111111111109,-1.111111111111109,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,ad2a548a007fd66feb40|DOGE|SHORT|60,ad2a548a007fd66feb40,SHADOW_1H_BALANCED|DOGE|60|2026-07-17T14:00:00+00:00|SHORT,DOGE,SHORT,60,2026-07-17T15:20:34+00:00,2026-07-17T17:00:00+00:00,RANGE,NORMAL,-6.4001,BUONA,STOP,-11.11111111111109,-1.111111111111109,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,308385fb91c8984c0f09|AKE|LONG|60,308385fb91c8984c0f09,SHADOW_1H_BALANCED|AKE|60|2026-07-17T14:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T15:20:34+00:00,2026-07-17T19:00:00+00:00,RANGE,NORMAL,6.25,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,62063b43e31c19d9e817|AKE|LONG|60,62063b43e31c19d9e817,SHADOW_1H_BALANCED|AKE|60|2026-07-17T19:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T20:38:43+00:00,2026-07-17T22:00:00+00:00,TRANSITION,NORMAL,6.25,BUONA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,fb8781ca9f9cd979fbc9|AKE|LONG|60,fb8781ca9f9cd979fbc9,SHADOW_1H_BALANCED|AKE|60|2026-07-17T22:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T23:28:49+00:00,2026-07-18T04:00:00+00:00,TRANSITION,NORMAL,6.75,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,39d82184e96456d15316|ESPORTS|LONG|60,39d82184e96456d15316,SHADOW_1H_BALANCED|ESPORTS|60|2026-07-18T04:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T05:38:29+00:00,2026-07-18T06:00:00+00:00,TRANSITION,NORMAL,7.75,ALTA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,400a7a9774e3b4349f53|ADA|LONG|60,400a7a9774e3b4349f53,SHADOW_1H_BALANCED|ADA|60|2026-07-18T03:00:00+00:00|LONG,ADA,LONG,60,2026-07-18T04:07:13+00:00,2026-07-18T13:00:00+00:00,TRANSITION,NORMAL,5.0118,MEDIA,STOP,-10.894275907592217,-1.0894275907592217,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,34563d6aec6898d78ab2|AKE|LONG|60,34563d6aec6898d78ab2,SHADOW_1H_BALANCED|AKE|60|2026-07-18T10:00:00+00:00|LONG,AKE,LONG,60,2026-07-18T11:08:29+00:00,2026-07-18T14:00:00+00:00,TRANSITION,NORMAL,6.75,BUONA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,a5e82fe17abcac1007c8|PEPE|SHORT|60,a5e82fe17abcac1007c8,SHADOW_1H_BALANCED|PEPE|60|2026-07-18T09:00:00+00:00|SHORT,PEPE,SHORT,60,2026-07-18T10:08:29+00:00,2026-07-18T17:00:00+00:00,TRANSITION,NORMAL,-5.3727,MEDIA,STOP,-11.11111111111109,-1.111111111111109,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,422ea7b57350c37232e8|ESPORTS|LONG|60,422ea7b57350c37232e8,SHADOW_1H_BALANCED|ESPORTS|60|2026-07-18T16:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T17:08:29+00:00,2026-07-18T18:00:00+00:00,TRANSITION,NORMAL,6.0,BUONA,TARGET,19.86666666666669,1.9866666666666688,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,3ae2dd863a21912c44c5|ESPORTS|LONG|60,3ae2dd863a21912c44c5,SHADOW_1H_BALANCED|ESPORTS|60|2026-07-18T18:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T19:08:29+00:00,2026-07-18T20:00:00+00:00,TREND_UP,NORMAL,7.0,BUONA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,a6f6c1f3b28ae6db01f1|ESPORTS|LONG|60,a6f6c1f3b28ae6db01f1,SHADOW_1H_BALANCED|ESPORTS|60|2026-07-18T20:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T21:08:30+00:00,2026-07-18T22:00:00+00:00,TREND_UP,NORMAL,5.5,MEDIA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,24867d36c522446da70c|AKE|LONG|60,24867d36c522446da70c,SHADOW_1H_BALANCED|AKE|60|2026-07-18T15:00:00+00:00|LONG,AKE,LONG,60,2026-07-18T16:08:30+00:00,2026-07-19T00:00:00+00:00,TRANSITION,NORMAL,6.75,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,0d0cd7222513342f3c85|ESPORTS|LONG|60,0d0cd7222513342f3c85,SHADOW_1H_BALANCED|ESPORTS|60|2026-07-18T22:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T23:08:29+00:00,2026-07-19T01:00:00+00:00,TREND_UP,NORMAL,7.0,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,efe002c8772de4a92004|SOL|SHORT|60,efe002c8772de4a92004,SHADOW_1H_BALANCED|SOL|60|2026-07-18T05:00:00+00:00|SHORT,SOL,SHORT,60,2026-07-18T06:08:29+00:00,2026-07-19T02:00:00+00:00,TRANSITION,NORMAL,-6.3291,BUONA,STOP,-11.11111111111109,-1.111111111111109,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,38c8767a679835620398|ESPORTS|LONG|60,38c8767a679835620398,SHADOW_1H_BALANCED|ESPORTS|60|2026-07-19T01:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-19T02:08:29+00:00,2026-07-19T03:00:00+00:00,TREND_UP,NORMAL,9.0,ALTA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,3b9526e08fba8d143ad0|ESPORTS|LONG|60,3b9526e08fba8d143ad0,SHADOW_1H_BALANCED|ESPORTS|60|2026-07-19T03:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-19T04:08:30+00:00,2026-07-19T07:00:00+00:00,TREND_UP,NORMAL,7.0,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,9afe668fa5f282488d75|BANK|LONG|60,9afe668fa5f282488d75,SHADOW_1H_BALANCED|BANK|60|2026-07-19T03:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T04:08:30+00:00,2026-07-19T08:00:00+00:00,TREND_UP,NORMAL,6.25,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,e9c0a928a710fe16c88d|ESPORTS|LONG|60,e9c0a928a710fe16c88d,SHADOW_1H_BALANCED|ESPORTS|60|2026-07-19T07:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-19T08:08:29+00:00,2026-07-19T09:00:00+00:00,TREND_UP,LOW,7.5,ALTA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,5c294ccd55e1e1d0e6e0|BANK|LONG|60,5c294ccd55e1e1d0e6e0,SHADOW_1H_BALANCED|BANK|60|2026-07-19T08:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T09:08:30+00:00,2026-07-19T11:00:00+00:00,TREND_UP,LOW,6.75,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,b7cb3e3ed710402b929a|ESPORTS|LONG|60,b7cb3e3ed710402b929a,SHADOW_1H_BALANCED|ESPORTS|60|2026-07-19T09:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-19T10:08:30+00:00,2026-07-19T11:00:00+00:00,ALT_ROTATION_UP,LOW,5.5,MEDIA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,9b558887c6d0b0ea66e2|AKE|LONG|60,9b558887c6d0b0ea66e2,SHADOW_1H_BALANCED|AKE|60|2026-07-19T00:00:00+00:00|LONG,AKE,LONG,60,2026-07-19T01:08:29+00:00,2026-07-19T12:00:00+00:00,TREND_UP,NORMAL,6.25,BUONA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,014687b65c35e7781f6d|PEPE|LONG|60,014687b65c35e7781f6d,SHADOW_1H_BALANCED|PEPE|60|2026-07-19T06:00:00+00:00|LONG,PEPE,LONG,60,2026-07-19T07:08:29+00:00,2026-07-19T12:00:00+00:00,TREND_UP,NORMAL,6.4963,BUONA,TARGET,18.888888888888847,1.8888888888888846,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,PRESO_DAL_PAPER,9548809112cd84f1046b|NEAR|LONG|60,9548809112cd84f1046b,SHADOW_1H_BALANCED|NEAR|60|2026-07-14T13:00:00+00:00|LONG,NEAR,LONG,60,2026-07-14T14:14:00+00:00,2026-07-19T14:23:29+00:00,RANGE,NORMAL,6.7037,BUONA,TIME_EXIT,-0.624246758501168,-0.062424675850116795,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,PRESO_DAL_PAPER,b5a7b81a262f5645f752|ALLO|SHORT|60,b5a7b81a262f5645f752,SHADOW_1H_BALANCED|ALLO|60|2026-07-14T15:00:00+00:00|SHORT,ALLO,SHORT,60,2026-07-14T16:00:54+00:00,2026-07-19T16:08:29+00:00,TREND_UP,NORMAL,-6.25,BUONA,TIME_EXIT,-0.2090065084626735,-0.020900650846267348,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,02e9cf1c2ab5c0ef754a|BANK|LONG|60,02e9cf1c2ab5c0ef754a,SHADOW_1H_BALANCED|BANK|60|2026-07-19T11:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T12:08:29+00:00,2026-07-19T15:00:00+00:00,ALT_ROTATION_UP,LOW,6.25,BUONA,STOP,-10.133333333333344,-1.0133333333333343,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,f633390ed62f705b5dd2|ADA|LONG|60,f633390ed62f705b5dd2,SHADOW_1H_BALANCED|ADA|60|2026-07-18T20:00:00+00:00|LONG,ADA,LONG,60,2026-07-18T21:08:30+00:00,2026-07-19T17:00:00+00:00,TREND_UP,NORMAL,5.0381,MEDIA,STOP,-11.11111111111109,-1.111111111111109,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,PRESO_DAL_PAPER,c66bd4de24eaffbbd98a|BANK|LONG|60,c66bd4de24eaffbbd98a,SHADOW_1H_BALANCED|BANK|60|2026-07-19T15:00:00+00:00|LONG,BANK,LONG,60,2026-07-19T16:08:29+00:00,2026-07-19T17:00:00+00:00,TREND_UP,LOW,6.75,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V1,SHADOW_1H_BALANCED,SALTATO_DAL_PAPER,71e39f89cb739fa290a7|ZEC|LONG|60,71e39f89cb739fa290a7,SHADOW_1H_BALANCED|ZEC|60|2026-07-18T14:00:00+00:00|LONG,ZEC,LONG,60,2026-07-18T15:08:30+00:00,2026-07-19T22:00:00+00:00,TRANSITION,NORMAL,5.1652,MEDIA,STOP,-10.716836564399536,-1.0716836564399537,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V2,SHADOW_1H_BALANCED_V2,PRESO_DAL_PAPER,1c628461ef6a0589353a|AKE|LONG|60,1c628461ef6a0589353a,SHADOW_1H_BALANCED_V2|AKE|60|2026-07-17T07:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T08:37:40+00:00,2026-07-17T14:00:00+00:00,RANGE,NORMAL,6.25,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V2,SHADOW_1H_BALANCED_V2,PRESO_DAL_PAPER,4f54d738ee160e3f69e6|XRP|SHORT|60,4f54d738ee160e3f69e6,SHADOW_1H_BALANCED_V2|XRP|60|2026-07-17T14:00:00+00:00|SHORT,XRP,SHORT,60,2026-07-17T15:20:34+00:00,2026-07-17T17:00:00+00:00,RANGE,NORMAL,-6.3246,BUONA,STOP,-11.11111111111109,-1.111111111111109,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V2,SHADOW_1H_BALANCED_V2,SALTATO_DAL_PAPER,f64643eefb1a3f312ce7|AKE|LONG|60,f64643eefb1a3f312ce7,SHADOW_1H_BALANCED_V2|AKE|60|2026-07-17T14:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T15:20:34+00:00,2026-07-17T19:00:00+00:00,RANGE,NORMAL,6.25,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V2,SHADOW_1H_BALANCED_V2,PRESO_DAL_PAPER,2f2487c69032ab676575|AKE|LONG|60,2f2487c69032ab676575,SHADOW_1H_BALANCED_V2|AKE|60|2026-07-17T22:00:00+00:00|LONG,AKE,LONG,60,2026-07-17T23:28:49+00:00,2026-07-18T04:00:00+00:00,TRANSITION,NORMAL,6.75,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V2,SHADOW_1H_BALANCED_V2,PRESO_DAL_PAPER,475eb1a8de79d26e4092|ESPORTS|LONG|60,475eb1a8de79d26e4092,SHADOW_1H_BALANCED_V2|ESPORTS|60|2026-07-18T04:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T05:38:29+00:00,2026-07-18T06:00:00+00:00,TRANSITION,NORMAL,7.75,ALTA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V2,SHADOW_1H_BALANCED_V2,PRESO_DAL_PAPER,4597f68f00d3b3207595|AKE|LONG|60,4597f68f00d3b3207595,SHADOW_1H_BALANCED_V2|AKE|60|2026-07-18T10:00:00+00:00|LONG,AKE,LONG,60,2026-07-18T11:08:29+00:00,2026-07-18T14:00:00+00:00,TRANSITION,NORMAL,6.75,BUONA,STOP,-10.133333333333333,-1.0133333333333332,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V2,SHADOW_1H_BALANCED_V2,SALTATO_DAL_PAPER,b35cfb9a233bcc7427ac|ADA|LONG|60,b35cfb9a233bcc7427ac,SHADOW_1H_BALANCED_V2|ADA|60|2026-07-18T05:00:00+00:00|LONG,ADA,LONG,60,2026-07-18T06:08:29+00:00,2026-07-18T16:00:00+00:00,TRANSITION,NORMAL,6.4276,BUONA,STOP,-10.90290855060039,-1.090290855060039,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V2,SHADOW_1H_BALANCED_V2,SALTATO_DAL_PAPER,61ee428ecbc55aa8457a|ESPORTS|LONG|60,61ee428ecbc55aa8457a,SHADOW_1H_BALANCED_V2|ESPORTS|60|2026-07-18T16:00:00+00:00|LONG,ESPORTS,LONG,60,2026-07-18T17:08:29+00:00,2026-07-18T18:00:00+00:00,TRANSITION,NORMAL,6.0,BUONA,TARGET,19.86666666666669,1.9866666666666688,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V2,SHADOW_1H_BALANCED_V2,PRESO_DAL_PAPER,084e20756ade56dd0b9b|AKE|LONG|60,084e20756ade56dd0b9b,SHADOW_1H_BALANCED_V2|AKE|60|2026-07-18T15:00:00+00:00|LONG,AKE,LONG,60,2026-07-18T16:08:30+00:00,2026-07-19T00:00:00+00:00,TRANSITION,NORMAL,6.75,BUONA,TARGET,19.866666666666667,1.9866666666666668,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V2,SHADOW_1H_BALANCED_V2,PRESO_DAL_PAPER,08078bf482d0b7d7c21c|SOL|SHORT|60,08078bf482d0b7d7c21c,SHADOW_1H_BALANCED_V2|SOL|60|2026-07-17T00:00:00+00:00|SHORT,SOL,SHORT,60,2026-07-17T01:26:57+00:00,2026-07-19T14:00:00+00:00,RANGE,NORMAL,-7.645,ALTA,STOP,-11.11111111111109,-1.111111111111109,R
2026-07-20T00:30:21+00:00,MAIN_PAPER_RESEARCH,Bilanciata 1H V2,SHADOW_1H_BALANCED_V2,SALTATO_DAL_PAPER,084e20756ade56dd0b9b|ZEC|LONG|60,084e20756ade56dd0b9b,SHADOW_1H_BALANCED_V2|ZEC|60|2026-07-18T15:00:00+00:00|LONG,ZEC,LONG,60,2026-07-18T16:08:30+00:00,2026-07-19T22:00:00+00:00,TRANSITION,NORMAL,5.6019,MEDIA,STOP,-10.712812356602166,-1.0712812356602166,R
