generated_utc,strategy_id,family_id,portfolio,lifecycle_status,record_kind,evolution_score,grade,hall_eligible,closed_trades,matched_pairs,expectancy_r,profit_factor,win_rate,max_drawdown_r,liquidations,validation_status,post_promotion_status,source_evidence_score,validation_score
2026-07-25T23:39:13+00:00,3ee5afb4-8bf9-5456-b65e-2b1327669693,momentum_breakout_v3_filtered,EVO_CAND_SHADOW_1H_FAST_V3_TP_R200_3ee5afb4,CANDIDATE,EVOLUTION_STRATEGY,20.84,E,False,0,0,0.0,0.0,0.0,0.0,0,INCUBATING,,94.52,20.0
2026-07-25T23:39:13+00:00,portfolio-7eac24fb119f6c5ee908,shadow-1h-fast-score-6-75-no-trend-up-v1,SHADOW_1H_FAST_SCORE_6_75_NO_TREND_UP_V1,BASELINE,PAPER_PORTFOLIO,20.78,E,False,8,0,0.4569906192754561,2.369935901271303,0.625,2.1087301630279716,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-bfa3648cfc29e4473002,shadow-scanner-top5-btc-btc-le3-v1,SHADOW_SCANNER_TOP5_BTC_BTC_LE3_V1,BASELINE,PAPER_PORTFOLIO,20.4,E,False,7,0,0.4903265424469242,2.367001337344562,0.5714285714285714,2.1694220511669964,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-62b88609bb6c985b4a84,shadow-rsi-short-15x-10-rsi80,SHADOW_RSI_SHORT_15X_10_RSI80,BASELINE,PAPER_PORTFOLIO,20.35,E,False,1,0,0.3355126272318033,99.0,1.0,0.0,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-0cb33af5f09e9f755a8d,shadow-rsi-short-15x-50-rsi80,SHADOW_RSI_SHORT_15X_50_RSI80,BASELINE,PAPER_PORTFOLIO,20.35,E,False,1,0,0.33551262723180325,99.0,1.0,0.0,0,,,0,0.0
2026-07-25T23:39:13+00:00,6b7c560f-a947-5c21-8ec0-bebb7c6ea4ee,momentum_breakout_v3_filtered,EVO_CAND_SHADOW_1H_FAST_V3_NO_ESPORTS_MFE_LOCK_TP_R200_6b7c560f,CANDIDATE,EVOLUTION_STRATEGY,20.28,E,False,2,0,-0.31092251278544725,0.4415124045694274,0.5,1.1134446506219637,0,INCUBATING,,98.27,20.0
2026-07-25T23:39:13+00:00,portfolio-290e0461e5869c4146fe,shadow-eth-bollinger-1h,SHADOW_ETH_BOLLINGER_1H,BASELINE,PAPER_PORTFOLIO,20.06,E,False,1,0,0.3089083585572598,99.0,1.0,0.0,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-d69e40630bee49e72ec7,shadow-1h-fast-v3-nohigh-range-only-v1,SHADOW_1H_FAST_V3_NOHIGH_RANGE_ONLY_V1,BASELINE,PAPER_PORTFOLIO,20.0,E,False,5,0,0.44079527936179663,2.0163688262465205,0.6,2.1684809095811524,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-715fef44adfc7e3e2443,shadow-scanner-top10-long,SHADOW_SCANNER_TOP10_LONG,BASELINE,PAPER_PORTFOLIO,19.8,E,False,2,0,0.8200516592434404,5.8041682699967785,0.5,0.34139173032920844,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-ccf049afb53cd93de4e1,shadow-scanner-top15-long,SHADOW_SCANNER_TOP15_LONG,BASELINE,PAPER_PORTFOLIO,19.8,E,False,2,0,0.8200516592434404,5.8041682699967785,0.5,0.34139173032920844,0,,,0,0.0
